geoid,temp,confound,no_unobs,counfound_dp
370630018102,26.30182011815802,-0.21082941840163558,26.512649538912903,-0.41207858362791994
370630018103,26.32078958759697,-0.469730480282378,26.790520069856353,-0.2234626042173683
370630018111,26.320351342035465,-0.42593260532894395,26.746283953437004,-0.7009773927460973
370630018112,26.56188749490325,-0.598001990330588,27.159889492939428,-0.6745575355377393
370630018113,25.653331232646686,-0.8068767403345434,26.46020797395549,-0.5476959737653626
370630018114,26.33036910555244,-0.5468220962285497,26.877191196770312,-0.8341673647370212
370630018115,26.28521613845107,-0.4979249612299774,26.78314110247004,-0.7447252969651093
370630018116,26.088253773631564,-0.5632996052270907,26.651553381458847,-0.5761621988820192
370630019003,26.346995481024607,-0.04647487042797189,26.438400063372594,-0.2656894435723055
370630019004,26.347236731894053,-0.22264866460524807,26.591386190963117,-0.49952452390650676
370630020071,27.67597194351119,0.943381847858495,26.73259010058638,1.1927357419521234
370630020072,27.429980213102535,0.7349931584534849,26.69498706702407,0.8073545672122011
370630020073,27.557962963352146,0.839967291334741,26.71799567094525,0.7031854492795393
370630020074,27.730368632882765,0.9193800977471182,26.810988534621675,0.6108102235110565
370630020075,27.299702116528998,0.8622238234683293,26.437478283939363,0.8725703821796429
370630020081,27.077400827980973,0.4022225374942573,26.675178288306903,0.9573754636067855
370630020082,27.77180888277531,0.9418015894191248,26.83000728975295,1.2193911691700952
370630020083,27.317356773152188,0.729977909826847,26.587378863222842,1.0924334436045557
370630020091,27.059322426870455,0.07013457454951345,26.989187854679933,0.1624128669738513
370630020092,27.19698634694321,0.39185395959091995,26.805132386472394,0.4058333732469407
370630020093,27.678386685424,0.9718384769133256,26.706548208017853,0.582623929724558
370630020151,28.647932219647462,0.9707776260225295,27.677154606519608,0.6873725222000324
370630020152,28.417523086924948,0.9253526810972943,27.492170405046306,0.6924296253518252
370630020153,27.957484726380674,0.7242011763651193,27.23328355295102,0.8147938964181807
370630020154,27.685262657088504,0.7220814246551476,26.963181236777977,0.6864777835495022
370630020191,28.105203032460246,1.1625062684746055,26.958792433509835,1.4820767877985548
370630020212,27.608095409986927,1.071681832419777,26.561904497444004,1.348123566164927
370630020221,28.09247535752092,0.9197623051875793,27.181176834315934,1.063971614825963
370630020222,28.077362528920737,0.8906305424519213,27.186731984068427,0.9521204969255449
370630020223,28.66732514427184,0.9301907211836486,27.739691555743978,1.0889141772157336
370630020231,27.645016949277316,0.9909636631247031,26.654053272942683,1.2262146078906278
370630020232,28.083688337250617,0.9586294213516305,27.13028964859758,1.1521000062937532
370630020233,27.987682470793185,0.9694944425847833,27.032505605769465,1.1716422342884985
370630020241,27.818106493936607,0.9231526764920163,26.894953822186398,1.1173543501033092
370630020242,28.165579811342447,0.8980088119690673,27.267570997353307,0.9093755400401706
370630020243,28.136444748614277,0.8966058614202435,27.239838897015606,1.0123161319969365
370630020244,27.796437760334587,1.0300003547545824,26.766437418210916,0.822838142794368
370630020245,27.976234732607164,0.8823800847999155,27.093854652029922,0.9510926722411459
370630020246,27.925382384194396,0.885132058721723,27.040250327677608,1.026796757047453
370630020251,27.897915225642542,0.9341672400456581,26.963747980516185,0.7853816693782919
370630020252,27.724028750207676,1.0421077017799314,26.681921044943245,0.7204120726376975
370630020253,27.857020668779533,0.9755533467276554,26.88146732451696,0.7654120432496349
370630020254,28.31977495127467,1.0386891787367492,27.28108577633965,0.6789047157734964
370630020261,28.335138344423346,0.9343362847271784,27.400802060367248,0.6244405971948204
370630020262,27.86564053296812,0.9837466097956198,26.881893916166113,0.4332580680479997
370630020263,27.99716046694801,0.9642641408738636,27.032896334548223,0.5849211280686515
370630020291,27.873806390588815,1.1131819789728241,26.760624412312353,0.9389020195647851
370630020292,27.39822917366459,0.9103639627532566,26.487865206454824,1.0714330362459537
370630020293,27.169873148158118,0.9487019064020955,26.22117124105665,1.181229359910682
370630020301,27.540725995541955,0.7901353112865479,26.750590681252266,0.7044518301122589
370630020302,26.53616633762828,0.6212676357497308,25.91489870207891,0.7104581523046669
370630020311,27.937812743876734,0.46235411057573844,27.475458643413393,0.9640379504168539
370630020312,29.247967185033865,1.437857098066402,27.810110084899303,0.8905994449042144
370630020321,28.17790044579225,0.9243434118646793,27.253557029376655,1.0571446372890148
370630020322,27.88726480432329,0.9770014960884522,26.910263305260237,0.9941481424715057
370630020323,27.534459435674687,0.5338452273353016,27.00061419407382,1.0623471990928484
370630020333,27.867565597404045,1.2109830698394202,26.660017680807083,1.5664692350072762
370630020341,27.44597982787446,1.0990690546547806,26.346910773347687,1.4235970019834154
370630020342,27.324412759861197,0.980942115576568,26.343470647590898,1.2909832359912583
370630020343,27.67501645429662,0.9166076166881194,26.75840883787648,1.2190658340807723
370630020351,28.448519876488756,0.8827252058480815,27.567504487035816,0.9637509520956762
370630020352,28.085587573484805,0.9390012878266567,27.148719780014435,0.6323073733025903
370630020353,26.82451632229603,0.0028373000571950877,26.8216790207649,0.16434667791591015
370630020354,27.896157192639183,0.8830864424852406,27.01307074468828,0.895386815545577
370630020381,27.57561914630688,0.21016975641226657,27.36055178025225,0.08430909528011424
370630020382,27.435607119490143,0.3051748278538169,27.129412912284618,0.2234916885217959
370630020383,27.81482505631803,0.14240560088640716,27.67241945985331,-0.004739353866008145
370630021004,25.366160543807407,-0.8685633534945014,26.234723898962116,-1.3073566570300212
370630022001,28.227276958333018,0.3570557092809798,27.870221261867684,0.014944207221147265
370630022002,28.22592562199114,0.1903475398158721,28.0355780862184,-0.038693905929354226
370630023001,28.230115220036122,0.33608052857667986,27.8940346876521,0.10068519204904743
370639801001,27.39432665550136,0.5586150793148117,26.838569409027883,0.4353351420308006
